year,dish,category,revenue,qty,orders
2026,Д.L.Ветчина и грибы,Д.ПИЦЦА L,79151.93199999999,93.0,78
2026,Стейк из тунца с фасолью,РЫБА,77710.91,82.0,77
2026,"Щавелевый дюшес 1,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,74978.45749999999,76.5,62
2026,"Смородиновый морс 0,2",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,74917.41050000001,305.0,153
2026,"750 мл Просекко Ронк Зойс. Италия, Фриули-Венеция Джулио",ИГРИСТОЕ ВИНО БУТЫЛКИ,72298.1865,20.0,12
2026,Local Lager Лагер разл. 400 мл,ПИВО БУТЫЛОЧНОЕ,72188.596,167.5,88
2026,Лосось слабой соли 50 г,ДОПЫ,71959.61449999995,130.0,92
2026,Д.Котолетта из фермерского цыпленка с соусом тоннато +,Д.МЯСО,71629.50000000004,87.0,78
2026,Баноффи пай с шоколадной крошкой,ДЕСЕРТЫ,71208.5205,147.0,126
2026,Миллефолье,ДЕСЕРТЫ,70419.304,91.0,74
2026,Салат ди Фамилия,САЛАТЫ,69341.57199999999,53.0,49
2026,Картофель фри,ГАРНИРЫ,69255.71349999998,218.0,171
2026,Равиоли с щёками и печёным баклажаном,ПАСТА,68566.35500000001,100.0,93
2026,125 мл Рислинг Клиффхэнгер. Германия. Мозаль,БЕЛОЕ ВИНО БОКАЛЫ,68513.2385,97.0,43
2026,Д.Ассорти брускетт 1,БАНКЕТЫ/ФУРШЕТЫ,68131.07,30.0,19
2026,"Aranciata 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,67889.10049999997,213.0,184
2026,32 см/Пицца с лососем и маскарпоне,ПИЦЦА L,67037.1795,49.0,47
2026,Д.Карбонара +,Д.ПАСТА,67034.40000000005,82.0,74
2026,Д.Мясная лазанья с соусом наполи +,Д.ПАСТА,66928.99999999994,70.0,56
2026,Вишня-апельсин500мл,ЧАЙНАЯ КАРТА,66475.644,122.0,118
2026,32 см/Пицца «Алла Дьявола» ,ПИЦЦА L,64397.22400000001,74.0,74
2026,Чай Тайга,ЧАЙНАЯ КАРТА,63716.82449999998,120.0,118
2026,Д.Антипасти S,БАНКЕТЫ/ФУРШЕТЫ,63664.575000000004,25.0,14
2026,«Аль Помодоро»,ПАСТА,63061.644499999995,121.0,113
2026,Д.Болоньезе +,Д.ПАСТА,62818.39999999994,66.0,59
2026,Д.Тальята из говядины с бататом фри,Д.МЯСО,62665.8845,50.0,46
2026,Буррата с томатами,ЗАКУСКИ,62213.803499999995,81.0,76
2026,“Фрутти ди Маре”,ПАСТА,62169.0085,53.0,50
2026,Большой итальянский завтрак с креветками,ЗАВТРАК,61564.293000000005,66.0,57
2026,Панна котта с клубникой,ДЕСЕРТЫ,60692.45650000001,145.0,128
2026,Карпаччо из говядины с пармезаном и руколой,ЗАКУСКИ,60686.42999999999,78.0,67
2026,Д.Тальята из говядины с бататом фри +,Д.МЯСО,59709.94999999996,39.0,37
2026,Д.Куриный суп с домашней пастой +,Д.СУПЫ,58595.600000000086,135.0,120
2026,40 мл Коньяк Курвуазье VS,БРЕНДИ/КОНЬЯК,58344.0,71.5,8
2026,Салат деревенский со сметаной ,САЛАТЫ,57656.35849999998,121.0,109
2026,Картофельное пюре,ГАРНИРЫ,57608.33349999999,203.5,174
2026,Пряный апельсин 500мл,ЧАЙНАЯ КАРТА,57045.055500000024,103.0,100
2026,Ролл с хрустящим крабом,ПАНАЗИЯ,54910.441999999995,72.0,59
2026,Калифорния с крабом,ПАНАЗИЯ,54885.316000000006,72.0,60
2026,Большой итальянский завтрак с ветчиной Cotto,ЗАВТРАК,54639.19849999999,68.0,61
2026,Флэт Уайт 180 мл,КОФЕ,53782.458,171.0,134
2026,32 см/Пицца с беконом и маскарпоне,ПИЦЦА L,53596.996499999994,61.0,60
2026,Д.NEW Английский завтрак +,Д.ЗАВТРАКИ,53437.79999999995,56.0,53
2026,Батат фри с соусом айоли,ГАРНИРЫ,53216.7745,111.0,92
2026,Греческий салат с нутом и фетой,САЛАТЫ,52604.40899999999,66.0,50
2026,Имбирный 500мл,ЧАЙНАЯ КАРТА,52160.35200000001,94.0,91
2026,Облепиховый 500мл,ЧАЙНАЯ КАРТА,52148.851500000004,95.0,88
2026,Д.Запечённый ролл с креветкой +,Д.ПАНАЗИЯ,51775.20000000006,83.0,79
2026,Стейк из куриного бедра с печёным картофелем ,МЯСО,51413.049,66.0,63
2026,Д.Запечённый ролл с креветкой,Д.ПАНАЗИЯ,51267.01900000001,100.0,77
2026,Д.Тёплый салат с ростбифом +,Д.САЛАТЫ,50194.20000000005,59.0,55
2026,Д.Ролл с хрустящим крабом,Д.ПАНАЗИЯ,49192.959500000004,64.0,51
2026,Д.L.Алла Диавола +,Д.ПИЦЦА L,48919.20000000002,48.0,45
2026,Паштет с бриошью и вареньем из черной смородины,ЗАКУСКИ,48730.143000000004,92.0,89
2026,Д.Цезарь антико с курицей +,Д.САЛАТЫ,48339.49999999995,67.0,64
2026,"Шоколадный торт ""Опера""",ДЕСЕРТЫ,47395.9065,84.0,80
2026,125 мл Пино Гриджио Корвеццо. Италия. Венето,БЕЛОЕ ВИНО БОКАЛЫ,46744.98500000001,72.0,39
2026,Жасминовый,ЧАЙНАЯ КАРТА,46041.015,86.0,83
2026,32 см/Пицца с мортаделлой и трюфельным кремом,ПИЦЦА L,45931.21199999999,40.5,40
2026,Д.L.Маргарита,Д.ПИЦЦА L,45915.801499999994,73.0,63
2026,Д.Запечённый ролл с крабом ,Д.ПАНАЗИЯ,45880.46699999999,75.0,63
2026,25 см/Пицца с грушей и горгонзолой,ПИЦЦА S,45498.75749999999,63.0,63
2026,25 см/Пицца с ветчиной и грибами,ПИЦЦА S,45433.46049999999,72.0,71
2026,Греча с пармезаном,ГАРНИРЫ,45359.349,103.5,94
2026,Эспрессо,КОФЕ,45187.7765,186.0,149
2026,Д.L.Четыре сыра,Д.ПИЦЦА L,44782.7855,43.0,38
2026,Д.Калифорния,Д.ПАНАЗИЯ,44397.854499999994,59.0,56
2026,Д.Куриное филе и сливочный песто +,Д.ПАСТА,44239.100000000035,54.0,47
2026,Д.ДМ/Куриные котлетки +,Д.ДЕТСКОЕ МЕНЮ,44169.3999999999,131.0,123
2026,Коктейль Aperol Спритц,КОКТЕЙЛИ,44117.252499999995,65.0,38
2026,Глинтвейн б/а,КОКТЕЙЛИ,43790.35099999999,131.0,92
2026,Д.S.Ветчина и грибы +,Д.ПИЦЦА S,43565.89999999998,58.0,57
2026,750 мл Рислинг Клиффхэнгер. Германия. Мозаль,БЕЛОЕ ВИНО БУТЫЛКИ,43350.0,10.0,7
2026,Овощи на гриле,ГАРНИРЫ,42993.051,118.0,102
2026,70 гр Оливки,ЗАКУСКИ,42940.3255,118.0,101
2026,Д.Суп из белых грибов+,Д.СУПЫ,42724.400000000045,91.0,72
2026,ДМ/Куриные котлеты,ДЕТСКОЕ МЕНЮ,42543.06100000001,155.0,141
2026,Д.Запечённый ролл с лососем +,Д.ПАНАЗИЯ,42495.74999999996,56.0,53
2026,25 см/Пицца «Четыре сыра»,ПИЦЦА S,42473.7265,58.0,58
2026,Д.L.Четыре сыра +,Д.ПИЦЦА L,42423.50000000002,34.0,31
2026,40 мл Домашняя лимончелло,ДОМАШНИЕ ДИДЖЕСТИВЫ,42422.148499999996,113.0,39
2026,Д.L.Алла Диавола,Д.ПИЦЦА L,42337.76899999999,51.0,48
2026,Д.Пеппер стейк с гратеном,Д.МЯСО,41993.476500000004,28.0,23
2026,32 см/Ржаная пицца с пармой и козьим сыром,ПИЦЦА L,41800.2885,31.0,31
2026,40 мл Водка Белуга Нобл,ВОДКА,41658.542499999996,110.75,17
2026,"125 мл Креман Эльзас Люсьен Мейер брют. Франция, Эльзас",ИГРИСТОЕ ВИНО БОКАЛЫ,41646.005,59.0,27
2026,Д.Стейк из куриного бедра с печёным картофелем +,Д.МЯСО,41168.04999999997,45.0,42
2026,25 см/Пицца с мортаделлой и трюфельным кремом,ПИЦЦА S,41163.137,51.0,51
2026,Фокачча с песто,ХЛЕБ,41052.6625,129.0,126
2026,"Щавеленый дюшес 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,41041.3235,130.0,113
2026,25 см/Пицца «Маргарита»,ПИЦЦА S,40943.021,86.0,83
2026,Д.Креветки и Перно Рикар +,Д.ПАСТА,40853.55000000003,48.0,43
2026,Яичница по-неаполитански со страчателлой,ЗАВТРАК,40612.575,74.0,64
2026,Д.Зелёный салат с томатами и авокадо +,Д.САЛАТЫ,40302.75000000001,60.0,56
2026,32 см/Пицца с грушей и горгонзолой,ПИЦЦА L,40159.26999999999,36.5,34
2026,Блинчики креп-сюзетт,СПЕШЛ,40094.126000000004,64.0,57
2026,Запеченый перец Рамиро с горгонзолой,ЗАКУСКИ,40072.5445,66.0,60
2026,Д.Морепродукты на гриле в соусе берблан,Д.РЫБА,39735.468499999995,35.0,29
2026,Д.Пеппер стейк с гратеном+,Д.МЯСО,39718.80000000002,22.0,22
2026,Драник по-деревенски ,ЗАВТРАК,39363.4405,60.0,55
2026,Д.L.Бекон и маскарпоне,Д.ПИЦЦА L,39002.99799999999,45.0,39
2026,Д.Запечённый ролл с крабом  +,Д.ПАНАЗИЯ,38877.299999999974,51.0,48
2026,Д.Цезарь антико с курицей,Д.САЛАТЫ,38581.66149999999,66.0,51
2026,Д.ДМ/Куриные котлетки,Д.ДЕТСКОЕ МЕНЮ,38446.885500000004,138.0,84
2026,"125 мл Совиньон Блан Зе Каури Три. Новая Зеландия, Хокс Бей",БЕЛОЕ ВИНО БОКАЛЫ,38278.5855,53.0,28
2026,Тёплый римский сэндвич с моцареллой и ветчиной Cotto,ЗАВТРАК,38107.22550000001,68.0,62
2026,Салат из запеченной тыквы с киноа,САЛАТЫ,38093.413,71.0,61
2026,Д.Мясная лазанья с соусом наполи,Д.ПАСТА,37840.9885,49.0,44
2026,Д.Деревенский салат +,Д.САЛАТЫ,37802.89999999997,66.0,61
2026,Запеченый ролл с лососем в соусе сэм с омлетом и луком сибулет,ПАНАЗИЯ,37733.098,60.0,54
2026,"Сок яблоко 0,2",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,37694.66100000001,121.0,70
2026,Д.Стейк из лосося с соусом берблан +,Д.РЫБА,37627.80000000001,26.0,24
2026,Д.L.Маргарита +,Д.ПИЦЦА L,37362.59999999998,49.0,47
2026,Жаренные Брокколи с пармезаном,ГАРНИРЫ,37237.496999999996,94.0,91
2026,Д.Куриный суп с домашней пастой,Д.СУПЫ,37185.6215,103.0,79
2026,Салат деревенский с олив. маслом,САЛАТЫ,36184.3555,76.0,66
2026,Равиоли с рикоттой и шпинатом,ПАСТА,35998.81749999999,65.0,62
2026,Д.Котолетта из фермерского цыпленка с соусом тоннато,Д.МЯСО,35753.89,52.0,47
2026,Д.L.Бекон и маскарпоне +,Д.ПИЦЦА L,35720.400000000016,34.0,34
2026,"750 мл Мальбек Кларускоро. Аргентина, Мендоза ",КРАСНОЕ ВИНО,35613.1215,7.0,5
2026,25 см/Пицца «Алла Дьявола» ,ПИЦЦА S,35395.020000000004,60.0,60
2026,Тыквенный суп,СУПЫ,35385.98449999999,85.0,76
2026,"125 мл Риоха Эль Кото 1970. Испания, Риоха",КРАСНОЕ ВИНО ПО БОКАЛАМ,35330.25,51.0,30
2026,Д.L.Пицца с мортаделлой и трюфельным кремом,Д.ПИЦЦА L,35171.614499999996,32.0,30
2026,Д.Карбонара,Д.ПАСТА,34933.24050000001,54.0,49
2026,ДМ/Макарошки цветные с сыром,ДЕТСКОЕ МЕНЮ,34813.9005,99.0,89
2026,ДМ/Куриные нагетсы,ДЕТСКОЕ МЕНЮ,34605.54,123.0,103
2026,Д.Цезарь антико с креветками +,Д.САЛАТЫ,34087.54999999998,37.0,36
2026,Д.Греческий салат с фетой,Д.САЛАТЫ,33719.228,43.0,37
2026,ДМ/Куриный суп с макарошками,ДЕТСКОЕ МЕНЮ,33653.803500000016,145.0,128
2026,Целебные травы и ягоды,ЧАЙНАЯ КАРТА,33611.057,63.5,59
2026,Рисовая каша с кусочками манго и кокосом,ЗАВТРАК,33510.46800000001,86.0,77
2026,Д.Куриное филе с соусом из белых грибов и трюфеля,Д.МЯСО,33401.14099999999,46.0,40
2026,Д.Креветки и Перно Рикар,Д.ПАСТА,32549.806499999995,46.0,40
2026,Коктейль Беллини,КОКТЕЙЛИ,32386.921,54.0,37
2026,Сенча,ЧАЙНАЯ КАРТА,32190.111999999997,61.0,60
2026,Д.Тёплый салат с ростбифом,Д.САЛАТЫ,32160.676500000005,47.0,44
2026,Коктейль Campari Негрони,КОКТЕЙЛИ,31716.602499999997,47.0,31
2026,Д.L.Лосось и маскарпоне,Д.ПИЦЦА L,31474.5055,24.0,24
2026,"32 см/Ржаная пицца с брынзой, вялеными черри и песто",ПИЦЦА L,31289.07800000001,33.0,33
2026,Д.Стейк из лосося с соусом берблан,Д.РЫБА,30802.010999999995,27.0,23
2026,Зелёный салат с авокадо и оливками,ЗАВТРАК,30753.977500000005,60.0,49
2026,Хрустящий тост с тунцом и гуакамоле,ЗАВТРАК,30641.004,50.0,44
2026,Д.Обед от бабушки +,Д.СЕТЫ,30639.950000000015,35.0,32
2026,25 см/Пицца с беконом и маскарпоне,ПИЦЦА S,30590.352500000005,48.0,48
2026,Запеканка с вишневым вареньем и сметаной,ЗАВТРАК,30532.271999999997,59.0,56
2026,Креветки жареные 40 г,ДОПЫ,30461.79,107.0,97
2026,Филадельфия с угрём,ПАНАЗИЯ,30338.1745,39.0,34
2026,Коктейль Прекрасная Жизнь,КОКТЕЙЛИ,30288.619499999997,46.0,35
2026,Картофель фри с трюфельным соусом,ГАРНИРЫ,30209.493,79.0,72
2026,Д.Куриное филе с соусом из белых грибов и трюфеля +,Д.МЯСО,30204.75,34.0,30
2026,Круассан классический,ЗАВТРАК,29709.149,104.0,83
2026,Стейк из свиной шеи с печёным картофелем,МЯСО,29125.7685,33.0,32
2026,Д.Стейк из свиной шеи с печёным картофелем +,Д.МЯСО,29039.40000000001,24.0,23
2026,Глинтвейн ,КОКТЕЙЛИ,28821.511,63.0,39
2026,Запеченый ролл с крабом в соусе сэм с омлетом и луком сибулет,ПАНАЗИЯ,28665.289500000003,49.0,39
2026,Вода «Красота»,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,28573.574499999995,115.0,72
2026,"750 мл Примитиво Чоклэйт Тьюб. Италия, Пулия",КРАСНОЕ ВИНО,28560.0,6.0,5
2026,С фалангой Камчатского краба,ПАСТА,28536.795,18.0,17
2026,Д.Калифорния +,Д.ПАНАЗИЯ,28423.149999999987,31.0,28
2026,Запеченый ролл с креветкой в соусе сэм с омлетом и луком сибулет,ПАНАЗИЯ,28413.1455,55.0,48
2026,Д.ДМ/Сырники со сметаной +,Д.ДЕТСКОЕ МЕНЮ,28280.349999999977,75.0,57
2026,"Pompelmo 1,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,28279.874,28.0,25
2026,Пиво Sport Pilsner б/а 450 мл,ПИВО БУТЫЛОЧНОЕ,28259.627000000004,54.0,38
2026,Д.Стейк из куриного бедра с печёным картофелем ,Д.МЯСО,28254.5185,37.0,32
2026,Овсяная каша с бананом и голубикой,ЗАВТРАК,27958.5485,81.0,78
2026,"Печень индейки с печёным картофелем и винным демиглясом
",МЯСО,27815.068499999998,26.0,26
2026,Д.Тыквенный суп с креветками +,Д.СУПЫ,27739.75000000002,59.0,52
2026,"750 мл Совиньон Блан Зе Каури Три. Новая Зеландия, Хокс Бей",БЕЛОЕ ВИНО БУТЫЛКИ,27687.9,7.0,5
2026,Омлет с креветками и томатным биском,ЗАВТРАК,27522.133,39.0,38
2026,Эспрессо Двойной 60 мл,КОФЕ,27405.249500000005,101.0,85
2026,Кейк попс,ДЕСЕРТЫ,27390.909999999996,134.0,86
2026,Д.Сырники с клубничным вареньем +,Д.ЗАВТРАКИ,27266.300000000017,41.0,37
2026,ДМ/Пицца маргарита,ДЕТСКОЕ МЕНЮ,27215.7675,77.0,75
2026,"125 мл Кьянти Конти Серристори. Италья, Тоскана",КРАСНОЕ ВИНО ПО БОКАЛАМ,26854.6875,45.0,27
2026,Д.Сет-завтрак +,Д.ЗАВТРАКИ,26666.199999999993,28.0,26
2026,Блинчики с лососем и креметте,СПЕШЛ,26442.309999999998,38.0,31
2026,Д.Аль Помодоро +,Д.ПАСТА,26231.850000000017,42.0,42
2026,Д.L/Ржаная пицца с пармой и козьим сыром,Д.ПИЦЦА L,26145.745,20.0,18
2026,Гречишный чай,ЧАЙНАЯ КАРТА,26117.185,49.0,49
2026,Фокачча с розмарином,ХЛЕБ,25986.353000000003,109.0,101
2026,Тост на льняном хлебе с лососем,ЗАВТРАК,25947.2445,40.0,37
2026,Д.S.Алла Дьявола +,Д.ПИЦЦА S,25887.599999999988,36.0,36
2026,Д.Греческий салат с фетой +,Д.САЛАТЫ,25612.19999999999,27.0,27
2026,Оладьи из цукини c домашней сметаной ,ЗАВТРАК,25527.489,49.0,48
2026,Яйцо перепелиное 1шт,ДОПЫ,25403.457000000002,522.0,153
2026,Ромашковый чай,ЧАЙНАЯ КАРТА,25348.054,47.0,45
2026,"750 мл Фрайхерр фон Гелер, Пино Нуар",КРАСНОЕ ВИНО ПО БОКАЛАМ,25245.0,5.0,4
2026,Д.Сметанник с клубникой и йогуртом +,Д.ДЕСЕРТЫ,25219.500000000007,38.0,37
2026,Д.Нисуаз +,Д.САЛАТЫ,25200.80000000001,24.0,22
2026,Д.Наполеон,Д.ДЕСЕРТЫ,25020.1155,36.0,26
2026,Черри 50 г,ДОПЫ,24964.882499999996,206.5,182
2026,"750 мл Спуманте Аркобелла Экстра Драй. Италия, Венето",ИГРИСТОЕ ВИНО БУТЫЛКИ,24817.7815,9.0,7
2026,Д.ДМ/Куриный суп с макарошками +,Д.ДЕТСКОЕ МЕНЮ,24436.64999999997,86.0,71
2026,Трюфель из молочного шоколада,ДЕСЕРТЫ,24322.767,199.0,110
2026,40 мл Макаллан 12 лет Дабл Каск,ВИСКИ,24225.0,15.0,1
2026,Д.Лосось и брокколи +,Д.ПАСТА,24160.400000000005,23.0,20
2026,Д.Суп из белых грибов,Д.СУПЫ,24065.4295,50.0,39
2026,Чиабатта,ХЛЕБ,23859.610499999995,115.0,105
2026,Д.Сметанник с клубникой и йогуртом,Д.ДЕСЕРТЫ,23782.328500000007,43.0,33
2026,Д.L.Груша и горгонзола,Д.ПИЦЦА L,23740.551000000003,23.0,22
2026,Д.Зелёный салат с томатами и авокадо,Д.САЛАТЫ,23643.158,43.0,36
2026,Мороженое Ваниль 50гр,ДЕСЕРТЫ,23371.166500000003,114.0,77
2026,Д.Картофель фри +,Д.ГАРНИРЫ,23240.699999999983,62.0,55
2026,Д.Тыквенный суп с креветками,Д.СУПЫ,23164.421,44.0,33
2026,25 гр Пармская ветчина,ЗАКУСКИ,23146.010000000002,47.5,43
2026,"Морковь фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,23042.072,56.63999999999999,49
2026,Трюфель из темного шоколада с черной смородиной и какао,ДЕСЕРТЫ,22983.099,185.0,113
2026,750 мл Луи Редер Коллексьон,ИГРИСТОЕ ВИНО БУТЫЛКИ,22950.0,1.0,1
2026,Д.Телячьи щёчки с трюфельным пюре +,Д.МЯСО,22924.500000000007,16.0,14
2026,"Яблоко фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,22899.561,55.83,51
2026,Д.Четыре сыра +,Д.ПАСТА,22871.799999999996,24.0,20
2026,Блинчики со сметаной и клубничным вареньем,СПЕШЛ,22847.608999999997,58.0,50
2026,"750 мл Гави Вилла Сколько. Италия, Пьемонт",БЕЛОЕ ВИНО БУТЫЛКИ,22440.0,3.0,2
2026,Д.Тост с креметте и лососем +,Д.ЗАВТРАКИ,22344.800000000007,27.0,23
2026,Д.Болоньезе,Д.ПАСТА,22333.359000000004,29.0,27
2026,Скрэмбл с ветчиной Cotto и сыром,ЗАВТРАК,22313.137500000004,41.0,39
2026,Д.L/Ржаная пицца с пармой и козьим сыром +,Д.ПИЦЦА L,22169.699999999993,14.0,13
2026,Д.Филе судака с кремом из сельдерея,Д.РЫБА,22136.4565,27.0,18
2026,Д.ДМ/Куриные наггетсы +,Д.ДЕТСКОЕ МЕНЮ,22065.999999999993,65.0,59
2026,Свиные ребра с соусом Нью Йорк,МЯСО,21893.1525,22.0,22
2026,"750 мл Креман Эльзас Люсьен Мейер брют. Франция, Эльзас",ИГРИСТОЕ ВИНО БУТЫЛКИ,21873.2965,5.0,4
2026,Д.Теплый вечер +,Д.СЕТЫ,21756.599999999995,12.0,12
2026,Суп из корнеплодов,СПЕШЛ,21726.306,41.0,34
2026,Д.ДМ/Тёплый сэндвич с ветчиной и сыром +,Д.ДЕТСКОЕ МЕНЮ,21673.3,46.0,39
2026,Д.Вителло Тоннато +,Д.ЗАКУСКИ,21610.39999999999,25.0,23
2026,Блинчики со сметаной и икрой,СПЕШЛ,21590.6035,31.0,24
2026,"125 мл  Монтепульчано Волюнте. Италия, Абруццо ",КРАСНОЕ ВИНО ПО БОКАЛАМ,21408.218999999997,44.0,25
2026,Паста  с крабом в томатном биске,ПАСТА,21372.247,13.0,13
2026,Пиво Port Pilsner Пилс 450 мл,ПИВО БУТЫЛОЧНОЕ,21329.8065,40.0,22
2026,"Апельсин-грейпфрут фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,21137.655500000004,47.14999999999999,40
2026,Аньолини с бульоном и сыром грана падано,СУПЫ,20780.256,39.0,36
2026,50 гр Вяленые томаты,ЗАКУСКИ,20603.6175,64.0,57
2026,Д.Тёплый римский сэндвич  +,Д.ЗАВТРАКИ,20425.500000000004,30.0,26
2026,750 мл Кортонези Брунелло ди Монтальчино Ла Маннелла,КРАСНОЕ ВИНО,20400.0,1.0,1
2026,ДМ/Пицца сырная,ДЕТСКОЕ МЕНЮ,20397.6625,52.0,48
2026,Д.Аль Помодоро,Д.ПАСТА,20374.925000000003,39.0,38
2026,Д.L.Пицца с мортаделлой и трюфельным кремом +,Д.ПИЦЦА L,20262.3,15.0,15
2026,Мороженое Шоколад 50гр,ДЕСЕРТЫ,20172.267999999996,98.0,62
2026,Д.Лосось и брокколи,Д.ПАСТА,20134.221999999998,23.0,22
2026,"Грейпфрут фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,19975.7395,45.0,42
2026,Д.Деревенский салат,Д.САЛАТЫ,19962.8535,43.0,37
2026,Д.Стейк из тунца с фасолью +,Д.РЫБА,19951.199999999997,18.0,18
2026,Д.Тирамису,Д.ДЕСЕРТЫ,19890.1615,34.0,32
2026,Д. Наполеон целый,ЦЕЛЫЕ ТОРТЫ,19890.0,6.0,4
2026,Д.L/Ржаная пицца с вялеными томатами и песто +,Д.ПИЦЦА L,19630.75,17.0,17
2026,Д.Четыре сыра,Д.ПАСТА,19502.502,25.0,24
2026,Д.Вителло Тоннато,Д.ЗАКУСКИ,19449.776499999996,28.0,27
2026,Д.Куриное филе и сливочный песто,Д.ПАСТА,19184.5595,29.0,28
2026,Д.Ролл с хрустящим крабом +,Д.ПАНАЗИЯ,19077.4,20.0,18
2026,40 мл Виски Бушмилс Ориджинал,ВИСКИ,19016.9395,43.58,5
2026,Какао 180 мл,КОФЕ,18897.88,59.0,48
2026,Д.L.Груша и горгонзола +,Д.ПИЦЦА L,18885.3,15.0,15
2026,"125 мл Спуманте Аркобелла Экстра Драй. Италия, Венето ",ИГРИСТОЕ ВИНО БОКАЛЫ,18776.194,39.0,16
2026,Авокадо 50 г,ДОПЫ,18767.183999999997,95.0,76
2026,"Pompelmo 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,18658.350000000002,58.0,51
2026,Д.L/5 пицц Большой Сет,Д.СЕТЫ,18434.944499999998,4.0,4
2026,Д.Большая любовь,Д.СЕТЫ,18271.999499999998,8.0,7
2026,Д.Батат фри с соусом айоли +,Д.ГАРНИРЫ,18241.0,32.0,29
2026,Д.Тартар из лосося с авокадо,Д.ЗАКУСКИ,18237.498,24.0,19
2026,Д.Цезарь антико с креветками,Д.САЛАТЫ,18096.720999999998,24.0,22
2026,Д.Тирамису +,Д.ДЕСЕРТЫ,18057.4,25.0,24
2026,Д.Равиоли с томлёной щекой и печёным баклажаном +,Д.ПАСТА,17929.899999999998,22.0,22
2026,Д.Салат из запечённой тыквы с киноа,Д.САЛАТЫ,17833.025499999996,34.0,30
2026,Д.Нисуаз,Д.САЛАТЫ,17788.5875,21.0,20
2026,Д.ДМ/Куриные наггетсы,Д.ДЕТСКОЕ МЕНЮ,17654.1345,63.0,46
2026,Д.Запечённый ролл с лососем,Д.ПАНАЗИЯ,17636.8115,29.0,27
2026,Д.S.Бекон и маскарпоне +,Д.ПИЦЦА S,17587.350000000002,23.0,23
2026,Д.Медовик с альпийским мёдом+,Д.ДЕСЕРТЫ,17503.2,23.0,20
2026,ДМ/Овощные палочки,ДЕТСКОЕ МЕНЮ,17444.354499999998,63.0,55
2026,Д.ДМ/Картофельное пюре +,Д.ДЕТСКОЕ МЕНЮ,17403.75,65.0,61
2026,Банкет/ Оливье с ветчиной 200 гр,БАНКЕТЫ/ФУРШЕТЫ,17340.0,24.0,3
2026,Д.S.Маргарита +,Д.ПИЦЦА S,17234.600000000006,30.0,30
2026,Ржаная фокачча с горгонзолой,ХЛЕБ,17194.803,43.0,41
2026,"125 мл Шардоне Ка дель Додж. Италия, Венето ",БЕЛОЕ ВИНО БОКАЛЫ,17185.716500000002,32.0,22
2026,Д.L/Ржаная пицца с вялеными томатами и песто,Д.ПИЦЦА L,17137.5725,18.0,16
2026,Д.Алио Олио с креветками +,Д.ПАСТА,17077.349999999995,20.0,20
2026,Омлет из 2-х яиц с деревенским хлебом ,ЗАВТРАК,17003.179000000004,55.0,45
2026,Коктейль Малиновый поцелуй,КОКТЕЙЛИ,16938.1625,28.0,15
2026,Д.Антипасти L +,БАНКЕТЫ/ФУРШЕТЫ,16891.199999999997,3.0,3
2026,Д.Ризотто с белыми грибами,Д.ПАСТА,16878.407499999998,19.0,17
2026,Коктейль Базиликовый взрыв,КОКТЕЙЛИ,16868.828,30.0,18
2026,Д.NEW Английский завтрак,Д.ЗАВТРАКИ,16663.179,22.0,21
2026,Акция Спритц (3 любых коктейля),КОКТЕЙЛИ,16660.0,12.0,8
2026,Д.ДМ/Овощной салат со сметаной +,Д.ДЕТСКОЕ МЕНЮ,16488.299999999996,35.0,25
2026,Д.Брускетта с гуакамоле и томатамами 2 шт +,Д.ЗАКУСКИ,16436.449999999993,35.0,34
2026,"Пиво Перони 0,33 бут.",ПИВО БУТЫЛОЧНОЕ,16410.7885,29.0,14
2026,Д.Драник с лососем и яйцом +,Д.ЗАВТРАКИ,16308.099999999995,20.0,20
2026,Д.ДМ/Куриный суп с макарошками,Д.ДЕТСКОЕ МЕНЮ,16235.1955,70.0,47
2026,750 мл Мартини Асти,ИГРИСТОЕ ВИНО БУТЫЛКИ,16065.0,3.0,2
2026,Д.Морепродукты на гриле в соусе берблан+,Д.РЫБА,15968.099999999997,11.0,11
2026,Д.S.Ветчина и грибы,Д.ПИЦЦА S,15953.709499999999,26.0,24
2026,Пиво Lockdown IPA ИПА,ПИВО БУТЫЛОЧНОЕ,15903.0325,31.0,15
2026,Д.Хрустящий тост с тунцом и гуакамоле +,Д.ЗАВТРАКИ,15900.100000000004,22.0,20
2026,Д.Баклажан алла пармиджана,Д.ЗАКУСКИ,15877.031,26.0,23
2026,Д.Суши с лососем 2 шт. +,Д.ПАНАЗИЯ,15866.099999999999,34.0,24
